desc_id,vector_id,sample_k,sent_id,pair_id,frame,entity,lang,mention_script,cell_type,site,mse,cos,desc_lang,desc_len
GEO-C03-JP|zh|baseline|hanzi#200#siteB#k0,GEO-C03-JP|zh|baseline|hanzi#200#siteB,0,GEO-C03-JP|zh|baseline|hanzi#200,GEO-C03-JP,GEO,Japan,zh,hanzi,baseline,B,0.008461,0.995769,mixed,533
GEO-C03-JP|zh|baseline|hanzi#200#siteB#k1,GEO-C03-JP|zh|baseline|hanzi#200#siteB,1,GEO-C03-JP|zh|baseline|hanzi#200,GEO-C03-JP,GEO,Japan,zh,hanzi,baseline,B,0.009398,0.995301,en,605
GEO-C03-JP|zh|baseline|hanzi#200#siteB#k2,GEO-C03-JP|zh|baseline|hanzi#200#siteB,2,GEO-C03-JP|zh|baseline|hanzi#200,GEO-C03-JP,GEO,Japan,zh,hanzi,baseline,B,0.009436,0.995282,mixed,520
GEO-C03-JP|zh|baseline|hanzi#200#siteB#k3,GEO-C03-JP|zh|baseline|hanzi#200#siteB,3,GEO-C03-JP|zh|baseline|hanzi#200,GEO-C03-JP,GEO,Japan,zh,hanzi,baseline,B,0.009523,0.995239,mixed,541
GEO-C03-JP|zh|baseline|hanzi#200#siteB#k4,GEO-C03-JP|zh|baseline|hanzi#200#siteB,4,GEO-C03-JP|zh|baseline|hanzi#200,GEO-C03-JP,GEO,Japan,zh,hanzi,baseline,B,0.009023,0.995488,mixed,549
GEO-C03-JP|en|baseline|latin#201#siteA#k0,GEO-C03-JP|en|baseline|latin#201#siteA,0,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,A,0.008974,0.995513,en,713
GEO-C03-JP|en|baseline|latin#201#siteA#k1,GEO-C03-JP|en|baseline|latin#201#siteA,1,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,A,0.009731,0.995134,en,724
GEO-C03-JP|en|baseline|latin#201#siteA#k2,GEO-C03-JP|en|baseline|latin#201#siteA,2,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,A,0.009855,0.995073,en,665
GEO-C03-JP|en|baseline|latin#201#siteA#k3,GEO-C03-JP|en|baseline|latin#201#siteA,3,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,A,0.008181,0.99591,en,676
GEO-C03-JP|en|baseline|latin#201#siteA#k4,GEO-C03-JP|en|baseline|latin#201#siteA,4,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,A,0.008164,0.995918,en,682
GEO-C03-JP|en|baseline|latin#201#siteB#k0,GEO-C03-JP|en|baseline|latin#201#siteB,0,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,B,0.00717,0.996415,en,742
GEO-C03-JP|en|baseline|latin#201#siteB#k1,GEO-C03-JP|en|baseline|latin#201#siteB,1,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,B,0.007622,0.996189,en,706
GEO-C03-JP|en|baseline|latin#201#siteB#k2,GEO-C03-JP|en|baseline|latin#201#siteB,2,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,B,0.006714,0.996643,en,693
GEO-C03-JP|en|baseline|latin#201#siteB#k3,GEO-C03-JP|en|baseline|latin#201#siteB,3,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,B,0.007033,0.996483,en,746
GEO-C03-JP|en|baseline|latin#201#siteB#k4,GEO-C03-JP|en|baseline|latin#201#siteB,4,GEO-C03-JP|en|baseline|latin#201,GEO-C03-JP,GEO,Japan,en,latin,baseline,B,0.007221,0.99639,en,724
GEO-C03-IS|zh|baseline|hanzi#202#siteA#k0,GEO-C03-IS|zh|baseline|hanzi#202#siteA,0,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,A,0.011917,0.994041,mixed,478
GEO-C03-IS|zh|baseline|hanzi#202#siteA#k1,GEO-C03-IS|zh|baseline|hanzi#202#siteA,1,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,A,0.011855,0.994072,en,521
GEO-C03-IS|zh|baseline|hanzi#202#siteA#k2,GEO-C03-IS|zh|baseline|hanzi#202#siteA,2,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,A,0.012082,0.993958,en,565
GEO-C03-IS|zh|baseline|hanzi#202#siteA#k3,GEO-C03-IS|zh|baseline|hanzi#202#siteA,3,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,A,0.011969,0.994015,en,590
GEO-C03-IS|zh|baseline|hanzi#202#siteA#k4,GEO-C03-IS|zh|baseline|hanzi#202#siteA,4,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,A,0.010956,0.994522,en,517
GEO-C03-IS|zh|baseline|hanzi#202#siteB#k0,GEO-C03-IS|zh|baseline|hanzi#202#siteB,0,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,B,0.00889,0.995555,mixed,504
GEO-C03-IS|zh|baseline|hanzi#202#siteB#k1,GEO-C03-IS|zh|baseline|hanzi#202#siteB,1,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,B,0.008417,0.995792,mixed,487
GEO-C03-IS|zh|baseline|hanzi#202#siteB#k2,GEO-C03-IS|zh|baseline|hanzi#202#siteB,2,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,B,0.008782,0.995609,mixed,507
GEO-C03-IS|zh|baseline|hanzi#202#siteB#k3,GEO-C03-IS|zh|baseline|hanzi#202#siteB,3,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,B,0.008686,0.995657,mixed,473
GEO-C03-IS|zh|baseline|hanzi#202#siteB#k4,GEO-C03-IS|zh|baseline|hanzi#202#siteB,4,GEO-C03-IS|zh|baseline|hanzi#202,GEO-C03-IS,GEO,Iceland,zh,hanzi,baseline,B,0.009385,0.995308,mixed,477
GEO-C03-IS|en|baseline|latin#203#siteA#k0,GEO-C03-IS|en|baseline|latin#203#siteA,0,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,A,0.009811,0.995095,en,703
GEO-C03-IS|en|baseline|latin#203#siteA#k1,GEO-C03-IS|en|baseline|latin#203#siteA,1,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,A,0.010802,0.994599,en,677
GEO-C03-IS|en|baseline|latin#203#siteA#k2,GEO-C03-IS|en|baseline|latin#203#siteA,2,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,A,0.011204,0.994398,en,695
GEO-C03-IS|en|baseline|latin#203#siteA#k3,GEO-C03-IS|en|baseline|latin#203#siteA,3,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,A,0.011776,0.994112,en,691
GEO-C03-IS|en|baseline|latin#203#siteA#k4,GEO-C03-IS|en|baseline|latin#203#siteA,4,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,A,0.011555,0.994222,en,665
GEO-C03-IS|en|baseline|latin#203#siteB#k0,GEO-C03-IS|en|baseline|latin#203#siteB,0,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,B,0.007655,0.996172,en,714
GEO-C03-IS|en|baseline|latin#203#siteB#k1,GEO-C03-IS|en|baseline|latin#203#siteB,1,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,B,0.008097,0.995952,en,699
GEO-C03-IS|en|baseline|latin#203#siteB#k2,GEO-C03-IS|en|baseline|latin#203#siteB,2,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,B,0.007456,0.996272,en,743
GEO-C03-IS|en|baseline|latin#203#siteB#k3,GEO-C03-IS|en|baseline|latin#203#siteB,3,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,B,0.007352,0.996324,en,734
GEO-C03-IS|en|baseline|latin#203#siteB#k4,GEO-C03-IS|en|baseline|latin#203#siteB,4,GEO-C03-IS|en|baseline|latin#203,GEO-C03-IS,GEO,Iceland,en,latin,baseline,B,0.008042,0.995979,en,671
GEO-C04-JP|zh|baseline|hanzi#204#siteA#k0,GEO-C04-JP|zh|baseline|hanzi#204#siteA,0,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,A,0.010995,0.994502,mixed,547
GEO-C04-JP|zh|baseline|hanzi#204#siteA#k1,GEO-C04-JP|zh|baseline|hanzi#204#siteA,1,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,A,0.010451,0.994774,en,572
GEO-C04-JP|zh|baseline|hanzi#204#siteA#k2,GEO-C04-JP|zh|baseline|hanzi#204#siteA,2,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,A,0.010914,0.994543,mixed,568
GEO-C04-JP|zh|baseline|hanzi#204#siteA#k3,GEO-C04-JP|zh|baseline|hanzi#204#siteA,3,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,A,0.010868,0.994566,en,560
GEO-C04-JP|zh|baseline|hanzi#204#siteA#k4,GEO-C04-JP|zh|baseline|hanzi#204#siteA,4,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,A,0.010538,0.994731,en,581
GEO-C04-JP|zh|baseline|hanzi#204#siteB#k0,GEO-C04-JP|zh|baseline|hanzi#204#siteB,0,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,B,0.008779,0.99561,mixed,557
GEO-C04-JP|zh|baseline|hanzi#204#siteB#k1,GEO-C04-JP|zh|baseline|hanzi#204#siteB,1,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,B,0.008843,0.995578,en,581
GEO-C04-JP|zh|baseline|hanzi#204#siteB#k2,GEO-C04-JP|zh|baseline|hanzi#204#siteB,2,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,B,0.009767,0.995116,en,563
GEO-C04-JP|zh|baseline|hanzi#204#siteB#k3,GEO-C04-JP|zh|baseline|hanzi#204#siteB,3,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,B,0.008973,0.995513,mixed,518
GEO-C04-JP|zh|baseline|hanzi#204#siteB#k4,GEO-C04-JP|zh|baseline|hanzi#204#siteB,4,GEO-C04-JP|zh|baseline|hanzi#204,GEO-C04-JP,GEO,Japan,zh,hanzi,baseline,B,0.008107,0.995947,mixed,545
GEO-C04-JP|en|baseline|latin#205#siteA#k0,GEO-C04-JP|en|baseline|latin#205#siteA,0,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.009012,0.995494,en,701
GEO-C04-JP|en|baseline|latin#205#siteA#k1,GEO-C04-JP|en|baseline|latin#205#siteA,1,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.009521,0.99524,en,673
GEO-C04-JP|en|baseline|latin#205#siteA#k2,GEO-C04-JP|en|baseline|latin#205#siteA,2,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.009832,0.995084,en,707
GEO-C04-JP|en|baseline|latin#205#siteA#k3,GEO-C04-JP|en|baseline|latin#205#siteA,3,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.009667,0.995166,en,706
GEO-C04-JP|en|baseline|latin#205#siteA#k4,GEO-C04-JP|en|baseline|latin#205#siteA,4,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,A,0.008325,0.995838,en,677
GEO-C04-JP|en|baseline|latin#205#siteB#k0,GEO-C04-JP|en|baseline|latin#205#siteB,0,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.004728,0.997635,en,757
GEO-C04-JP|en|baseline|latin#205#siteB#k1,GEO-C04-JP|en|baseline|latin#205#siteB,1,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.004647,0.997676,en,778
GEO-C04-JP|en|baseline|latin#205#siteB#k2,GEO-C04-JP|en|baseline|latin#205#siteB,2,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.004715,0.997642,en,723
GEO-C04-JP|en|baseline|latin#205#siteB#k3,GEO-C04-JP|en|baseline|latin#205#siteB,3,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.004795,0.997602,en,761
GEO-C04-JP|en|baseline|latin#205#siteB#k4,GEO-C04-JP|en|baseline|latin#205#siteB,4,GEO-C04-JP|en|baseline|latin#205,GEO-C04-JP,GEO,Japan,en,latin,baseline,B,0.005296,0.997352,en,757
GEO-C04-IS|zh|baseline|hanzi#206#siteA#k0,GEO-C04-IS|zh|baseline|hanzi#206#siteA,0,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,A,0.010257,0.994871,en,578
GEO-C04-IS|zh|baseline|hanzi#206#siteA#k1,GEO-C04-IS|zh|baseline|hanzi#206#siteA,1,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,A,0.010463,0.994769,en,588
GEO-C04-IS|zh|baseline|hanzi#206#siteA#k2,GEO-C04-IS|zh|baseline|hanzi#206#siteA,2,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009307,0.995346,en,607
GEO-C04-IS|zh|baseline|hanzi#206#siteA#k3,GEO-C04-IS|zh|baseline|hanzi#206#siteA,3,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,A,0.010291,0.994854,en,572
GEO-C04-IS|zh|baseline|hanzi#206#siteA#k4,GEO-C04-IS|zh|baseline|hanzi#206#siteA,4,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009969,0.995016,en,559
GEO-C04-IS|zh|baseline|hanzi#206#siteB#k0,GEO-C04-IS|zh|baseline|hanzi#206#siteB,0,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,B,0.008296,0.995852,mixed,522
GEO-C04-IS|zh|baseline|hanzi#206#siteB#k1,GEO-C04-IS|zh|baseline|hanzi#206#siteB,1,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,B,0.008751,0.995625,mixed,493
GEO-C04-IS|zh|baseline|hanzi#206#siteB#k2,GEO-C04-IS|zh|baseline|hanzi#206#siteB,2,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,B,0.007753,0.996124,mixed,531
GEO-C04-IS|zh|baseline|hanzi#206#siteB#k3,GEO-C04-IS|zh|baseline|hanzi#206#siteB,3,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,B,0.007819,0.996091,mixed,506
GEO-C04-IS|zh|baseline|hanzi#206#siteB#k4,GEO-C04-IS|zh|baseline|hanzi#206#siteB,4,GEO-C04-IS|zh|baseline|hanzi#206,GEO-C04-IS,GEO,Iceland,zh,hanzi,baseline,B,0.007604,0.996198,mixed,512
GEO-C04-IS|en|baseline|latin#207#siteA#k0,GEO-C04-IS|en|baseline|latin#207#siteA,0,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,A,0.008154,0.995923,en,670
GEO-C04-IS|en|baseline|latin#207#siteA#k1,GEO-C04-IS|en|baseline|latin#207#siteA,1,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,A,0.010878,0.994561,en,679
GEO-C04-IS|en|baseline|latin#207#siteA#k2,GEO-C04-IS|en|baseline|latin#207#siteA,2,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,A,0.010127,0.994937,en,660
GEO-C04-IS|en|baseline|latin#207#siteA#k3,GEO-C04-IS|en|baseline|latin#207#siteA,3,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,A,0.01063,0.994685,en,698
GEO-C04-IS|en|baseline|latin#207#siteA#k4,GEO-C04-IS|en|baseline|latin#207#siteA,4,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,A,0.010223,0.994889,en,688
GEO-C04-IS|en|baseline|latin#207#siteB#k0,GEO-C04-IS|en|baseline|latin#207#siteB,0,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,B,0.004389,0.997806,en,735
GEO-C04-IS|en|baseline|latin#207#siteB#k1,GEO-C04-IS|en|baseline|latin#207#siteB,1,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,B,0.005032,0.997484,en,736
GEO-C04-IS|en|baseline|latin#207#siteB#k2,GEO-C04-IS|en|baseline|latin#207#siteB,2,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,B,0.004924,0.997538,en,746
GEO-C04-IS|en|baseline|latin#207#siteB#k3,GEO-C04-IS|en|baseline|latin#207#siteB,3,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,B,0.004879,0.997561,en,716
GEO-C04-IS|en|baseline|latin#207#siteB#k4,GEO-C04-IS|en|baseline|latin#207#siteB,4,GEO-C04-IS|en|baseline|latin#207,GEO-C04-IS,GEO,Iceland,en,latin,baseline,B,0.004973,0.997514,en,745
GEO-C05-JP|zh|baseline|hanzi#208#siteA#k0,GEO-C05-JP|zh|baseline|hanzi#208#siteA,0,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,A,0.010301,0.99485,en,564
GEO-C05-JP|zh|baseline|hanzi#208#siteA#k1,GEO-C05-JP|zh|baseline|hanzi#208#siteA,1,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,A,0.009498,0.995251,en,578
GEO-C05-JP|zh|baseline|hanzi#208#siteA#k2,GEO-C05-JP|zh|baseline|hanzi#208#siteA,2,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,A,0.00957,0.995215,en,612
GEO-C05-JP|zh|baseline|hanzi#208#siteA#k3,GEO-C05-JP|zh|baseline|hanzi#208#siteA,3,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,A,0.009006,0.995497,en,593
GEO-C05-JP|zh|baseline|hanzi#208#siteA#k4,GEO-C05-JP|zh|baseline|hanzi#208#siteA,4,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,A,0.009602,0.995199,mixed,534
GEO-C05-JP|zh|baseline|hanzi#208#siteB#k0,GEO-C05-JP|zh|baseline|hanzi#208#siteB,0,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,B,0.008443,0.995778,mixed,547
GEO-C05-JP|zh|baseline|hanzi#208#siteB#k1,GEO-C05-JP|zh|baseline|hanzi#208#siteB,1,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,B,0.009253,0.995374,mixed,521
GEO-C05-JP|zh|baseline|hanzi#208#siteB#k2,GEO-C05-JP|zh|baseline|hanzi#208#siteB,2,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,B,0.007962,0.996019,mixed,492
GEO-C05-JP|zh|baseline|hanzi#208#siteB#k3,GEO-C05-JP|zh|baseline|hanzi#208#siteB,3,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,B,0.010392,0.994804,mixed,539
GEO-C05-JP|zh|baseline|hanzi#208#siteB#k4,GEO-C05-JP|zh|baseline|hanzi#208#siteB,4,GEO-C05-JP|zh|baseline|hanzi#208,GEO-C05-JP,GEO,Japan,zh,hanzi,baseline,B,0.00926,0.99537,mixed,581
GEO-C05-JP|en|baseline|latin#209#siteA#k0,GEO-C05-JP|en|baseline|latin#209#siteA,0,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,A,0.007941,0.996029,en,731
GEO-C05-JP|en|baseline|latin#209#siteA#k1,GEO-C05-JP|en|baseline|latin#209#siteA,1,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,A,0.007307,0.996346,en,710
GEO-C05-JP|en|baseline|latin#209#siteA#k2,GEO-C05-JP|en|baseline|latin#209#siteA,2,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,A,0.007949,0.996025,en,733
GEO-C05-JP|en|baseline|latin#209#siteA#k3,GEO-C05-JP|en|baseline|latin#209#siteA,3,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,A,0.00796,0.99602,en,717
GEO-C05-JP|en|baseline|latin#209#siteA#k4,GEO-C05-JP|en|baseline|latin#209#siteA,4,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,A,0.008043,0.995978,en,689
GEO-C05-JP|en|baseline|latin#209#siteB#k0,GEO-C05-JP|en|baseline|latin#209#siteB,0,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,B,0.00575,0.997126,en,737
GEO-C05-JP|en|baseline|latin#209#siteB#k1,GEO-C05-JP|en|baseline|latin#209#siteB,1,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,B,0.007089,0.996455,en,717
GEO-C05-JP|en|baseline|latin#209#siteB#k2,GEO-C05-JP|en|baseline|latin#209#siteB,2,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,B,0.006,0.997,en,746
GEO-C05-JP|en|baseline|latin#209#siteB#k3,GEO-C05-JP|en|baseline|latin#209#siteB,3,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,B,0.005939,0.997031,en,782
GEO-C05-JP|en|baseline|latin#209#siteB#k4,GEO-C05-JP|en|baseline|latin#209#siteB,4,GEO-C05-JP|en|baseline|latin#209,GEO-C05-JP,GEO,Japan,en,latin,baseline,B,0.00542,0.99729,en,761
GEO-C05-IS|zh|baseline|hanzi#210#siteA#k0,GEO-C05-IS|zh|baseline|hanzi#210#siteA,0,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009306,0.995347,en,562
GEO-C05-IS|zh|baseline|hanzi#210#siteA#k1,GEO-C05-IS|zh|baseline|hanzi#210#siteA,1,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009449,0.995275,en,587
GEO-C05-IS|zh|baseline|hanzi#210#siteA#k2,GEO-C05-IS|zh|baseline|hanzi#210#siteA,2,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009418,0.99529,en,570
GEO-C05-IS|zh|baseline|hanzi#210#siteA#k3,GEO-C05-IS|zh|baseline|hanzi#210#siteA,3,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009768,0.995115,en,575
GEO-C05-IS|zh|baseline|hanzi#210#siteA#k4,GEO-C05-IS|zh|baseline|hanzi#210#siteA,4,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,A,0.009098,0.995451,en,560
GEO-C05-IS|zh|baseline|hanzi#210#siteB#k0,GEO-C05-IS|zh|baseline|hanzi#210#siteB,0,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,B,0.00671,0.996645,en,579
GEO-C05-IS|zh|baseline|hanzi#210#siteB#k1,GEO-C05-IS|zh|baseline|hanzi#210#siteB,1,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,B,0.006736,0.996632,mixed,533
GEO-C05-IS|zh|baseline|hanzi#210#siteB#k2,GEO-C05-IS|zh|baseline|hanzi#210#siteB,2,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,B,0.006338,0.996831,mixed,522
GEO-C05-IS|zh|baseline|hanzi#210#siteB#k3,GEO-C05-IS|zh|baseline|hanzi#210#siteB,3,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,B,0.006484,0.996758,mixed,589
GEO-C05-IS|zh|baseline|hanzi#210#siteB#k4,GEO-C05-IS|zh|baseline|hanzi#210#siteB,4,GEO-C05-IS|zh|baseline|hanzi#210,GEO-C05-IS,GEO,Iceland,zh,hanzi,baseline,B,0.00677,0.996615,mixed,588
GEO-C05-IS|en|baseline|latin#211#siteA#k0,GEO-C05-IS|en|baseline|latin#211#siteA,0,GEO-C05-IS|en|baseline|latin#211,GEO-C05-IS,GEO,Iceland,en,latin,baseline,A,0.00816,0.99592,en,695
GEO-C05-IS|en|baseline|latin#211#siteA#k1,GEO-C05-IS|en|baseline|latin#211#siteA,1,GEO-C05-IS|en|baseline|latin#211,GEO-C05-IS,GEO,Iceland,en,latin,baseline,A,0.008177,0.995912,en,724
GEO-C05-IS|en|baseline|latin#211#siteA#k2,GEO-C05-IS|en|baseline|latin#211#siteA,2,GEO-C05-IS|en|baseline|latin#211,GEO-C05-IS,GEO,Iceland,en,latin,baseline,A,0.008298,0.995851,en,704
GEO-C05-IS|en|baseline|latin#211#siteA#k3,GEO-C05-IS|en|baseline|latin#211#siteA,3,GEO-C05-IS|en|baseline|latin#211,GEO-C05-IS,GEO,Iceland,en,latin,baseline,A,0.007895,0.996053,en,737
GEO-C05-IS|en|baseline|latin#211#siteA#k4,GEO-C05-IS|en|baseline|latin#211#siteA,4,GEO-C05-IS|en|baseline|latin#211,GEO-C05-IS,GEO,Iceland,en,latin,baseline,A,0.00834,0.99583,en,713
